name,date,value
3DS,2014,350000
XOne,2014,340000
XOne,2014,340000
WiiU,2014,330000
PS3,2014,330000
XOne,2014,330000
PSV,2014,330000
PS3,2014,320000
PS4,2014,320000
X360,2014,320000
PS3,2014,310000
3DS,2014,310000
XOne,2014,310000
3DS,2014,310000
PS3,2014,300000
X360,2014,300000
WiiU,2014,300000
PS4,2014,300000
PSV,2014,300000
PC,2014,300000
PSV,2014,300000
X360,2014,300000
PSV,2014,290000
PS3,2014,290000
3DS,2014,290000
PC,2014,290000
XOne,2014,280000
PS3,2014,280000
PSV,2014,280000
Wii,2014,270000
PC,2014,270000
PS3,2014,270000
PS4,2014,270000
XOne,2014,270000
3DS,2014,270000
PS3,2014,270000
X360,2014,260000
PSV,2014,260000
PSV,2014,260000
3DS,2014,260000
PS3,2014,260000
X360,2014,260000
PS3,2014,260000
X360,2014,260000
PS3,2014,250000
3DS,2014,250000
XOne,2014,240000
PSV,2014,240000
3DS,2014,240000
PS4,2014,240000
PS4,2014,240000
PS4,2014,240000
WiiU,2014,230000
X360,2014,230000
PS4,2014,230000
PS3,2014,230000
PS3,2014,220000
PS3,2014,220000
X360,2014,220000
XOne,2014,220000
XOne,2014,210000
PS3,2014,210000
PS4,2014,210000
3DS,2014,210000
PSV,2014,210000
PSV,2014,210000
PS4,2014,210000
XOne,2014,200000
PS3,2014,200000
X360,2014,200000
PC,2014,200000
XOne,2014,200000
PS4,2014,190000
PSV,2014,190000
PSV,2014,190000
PS4,2014,190000
XOne,2014,190000
PSV,2014,190000
PS4,2014,180000
PS4,2014,180000
XOne,2014,180000
PSV,2014,180000
PS3,2014,180000
PSV,2014,180000
PC,2014,180000
PS4,2014,180000
PSV,2014,180000
PSV,2014,170000
XOne,2014,170000
PSV,2014,170000
X360,2014,170000
3DS,2014,170000
3DS,2014,170000
PC,2014,170000
PS3,2014,170000
PS3,2014,160000
X360,2014,160000
X360,2014,160000
XOne,2014,160000
PC,2014,160000
PS3,2014,160000
PS4,2014,160000
XOne,2014,160000
3DS,2014,150000
X360,2014,150000
PS3,2014,150000
PSV,2014,150000
XOne,2014,150000
PSV,2014,150000
PSV,2014,150000
PS4,2014,150000
PSV,2014,150000
PS4,2014,150000
PSV,2014,150000
PC,2014,150000
PSV,2014,140000
3DS,2014,140000
PSV,2014,140000
PS3,2014,140000
WiiU,2014,140000
PS3,2014,140000
XOne,2014,140000
PS3,2014,140000
PS3,2014,140000
PSV,2014,140000
PS3,2014,140000
XOne,2014,140000
3DS,2014,130000
PS3,2014,130000
PS3,2014,130000
PS3,2014,130000
3DS,2014,130000
PSV,2014,130000
PS3,2014,130000
3DS,2014,120000
PSV,2013,120000
PS3,2013,120000
PS3,2013,120000
PS3,2013,120000
PS3,2013,120000
X360,2013,120000
3DS,2013,120000
PC,2013,120000
PSV,2013,120000
PS3,2013,120000
PSV,2013,120000
PSV,2013,120000
PSV,2013,120000
PSV,2013,120000
WiiU,2013,110000
3DS,2013,110000
WiiU,2013,110000
PS4,2013,110000
X360,2013,110000
PC,2013,110000
PS3,2013,110000
PSV,2013,110000
X360,2013,110000
XOne,2013,110000
3DS,2013,110000
PSV,2013,110000
PSV,2013,110000
PSV,2013,110000
PS3,2013,100000
PS3,2013,100000
3DS,2013,100000
X360,2013,100000
PS3,2013,100000
PS3,2013,100000
X360,2013,100000
PS3,2013,100000
PS3,2013,100000
PC,2013,100000
PSV,2013,100000
3DS,2013,100000
PS4,2013,100000
3DS,2013,100000
PC,2013,90000
WiiU,2013,90000
3DS,2013,90000
PSV,2013,90000
WiiU,2013,90000
X360,2013,90000
PSP,2013,90000
PSV,2013,90000
X360,2013,90000
X360,2013,90000
PS3,2013,90000
WiiU,2013,90000
PSV,2013,80000
PS4,2013,80000
PS3,2013,80000
X360,2013,80000
X360,2013,80000
3DS,2013,80000
3DS,2013,80000
X360,2013,80000
X360,2013,80000
PS3,2013,80000
XOne,2013,80000
X360,2013,80000
PS3,2013,80000
PS4,2013,80000
3DS,2013,80000
PSV,2013,80000
3DS,2013,70000
3DS,2013,70000
X360,2013,70000
XOne,2013,70000
X360,2013,70000
WiiU,2013,70000
PSV,2013,70000
3DS,2013,70000
3DS,2013,70000
PS3,2013,70000
XOne,2013,70000
3DS,2013,70000
PS3,2013,70000
PSV,2013,70000
3DS,2013,70000
3DS,2013,70000
WiiU,2013,70000
PSV,2013,70000
WiiU,2013,70000
3DS,2013,70000
PC,2013,70000
3DS,2013,70000
3DS,2013,70000
PC,2013,60000
PSV,2013,60000
PSV,2013,60000
PC,2013,60000
PSV,2013,60000
X360,2013,60000
3DS,2013,60000
3DS,2013,60000
3DS,2013,60000
3DS,2013,60000
PS4,2013,60000
PS3,2013,60000
3DS,2013,60000
PSV,2013,60000
X360,2013,60000
Wii,2013,60000
X360,2013,60000
PSV,2013,60000
3DS,2013,60000
PSV,2013,60000
3DS,2013,60000
WiiU,2013,60000
PC,2013,60000
PSV,2013,60000
PS3,2013,60000
PS4,2013,60000
PSV,2013,50000
PS3,2013,50000
PS3,2013,50000
X360,2013,50000
PC,2013,50000
PS4,2013,50000
PSV,2013,50000
PC,2013,50000
X360,2013,50000
PSV,2013,50000
PSV,2013,50000
PSV,2013,50000
3DS,2013,50000
PSV,2013,50000
PSP,2013,50000
PSV,2013,50000
PSV,2013,40000
PS3,2013,40000
3DS,2013,40000
PSV,2013,40000
PS4,2013,40000
XOne,2013,40000
3DS,2013,40000
PS4,2013,40000
PC,2013,40000
PS3,2013,40000
PSV,2013,40000
XOne,2013,40000
PS3,2013,40000
PSV,2013,40000
PSV,2013,40000
WiiU,2013,40000
PC,2013,40000
3DS,2013,30000
PS4,2013,30000
PS3,2013,30000
3DS,2013,30000
PC,2013,30000
3DS,2013,30000
PC,2013,30000
PS3,2013,30000
PS3,2013,30000
PSV,2013,30000
PS3,2013,30000
PC,2013,30000
PSV,2013,30000
WiiU,2013,30000
3DS,2013,30000
PS3,2013,30000
3DS,2013,30000
PSV,2013,30000
XOne,2013,30000
PS3,2013,30000
X360,2013,30000
PC,2013,30000
PSV,2013,30000
3DS,2013,30000
WiiU,2013,30000
PSV,2013,30000
PSV,2013,20000
PSP,2013,20000
PS4,2013,20000
PS3,2013,20000
PSV,2013,20000
Wii,2013,20000
PC,2013,20000
PSV,2013,20000
PC,2013,20000
PS3,2013,20000
PS3,2013,20000
PSV,2013,20000
PS3,2013,20000
PS3,2013,20000
WiiU,2013,20000
PSV,2013,20000
PSP,2013,20000
PS3,2013,20000
3DS,2013,20000
DS,2013,20000
WiiU,2013,20000
PSV,2013,20000
PSV,2013,20000
PC,2013,20000
PSV,2013,20000
PS3,2013,20000
PS4,2013,20000
PSV,2013,20000
PC,2013,20000
WiiU,2013,20000
3DS,2013,20000
PS3,2013,20000
PSV,2013,20000
3DS,2013,20000
PSV,2013,20000
3DS,2013,20000
PC,2013,20000
PSV,2013,20000
PSV,2013,20000
X360,2013,10000
PSV,2013,10000
PSP,2013,10000
PSV,2013,10000
PSV,2013,10000
XOne,2013,10000
PSP,2013,10000
PSV,2013,10000
PSV,2013,10000
X360,2013,10000
PSV,2013,10000
PS3,2013,10000
PSP,2013,10000
PS3,2013,10000
PSV,2013,10000
PSV,2013,10000
3DS,2013,10000
PSV,2013,10000
3DS,2013,10000
PC,2013,10000
PS3,2013,10000
3DS,2013,10000
PSV,2013,10000
PSP,2013,10000
PS3,2013,10000
3DS,2013,10000
PSV,2013,10000
3DS,2013,10000
PSP,2013,10000
XOne,2013,10000
PSP,2013,10000
X360,2013,10000
PSV,2013,10000
PSV,2013,10000
3DS,2013,10000
PS3,2013,21400000
X360,2013,16380000
3DS,2013,14350000
X360,2013,10210000
PS3,2013,9590000
X360,2013,9200000
PS3,2013,6900000
PS3,2013,5990000
3DS,2013,5150000
3DS,2013,4580000
X360,2013,4310000
WiiU,2013,4250000
PS3,2013,3890000
Wii,2013,3760000
PS3,2013,3690000
PS3,2013,3640000
PS4,2013,3630000
X360,2013,3530000
3DS,2013,3440000
PS4,2013,3430000
X360,2013,3340000
3DS,2013,3070000
PS4,2013,2900000
XOne,2013,2860000
PS4,2013,2740000
PS4,2013,2580000
PS3,2013,2510000
X360,2013,2470000
PS3,2013,2390000
Wii,2013,2340000
X360,2013,2300000
PS3,2013,2290000
WiiU,2013,2220000
XOne,2013,2210000
XOne,2013,2180000
X360,2013,2180000
3DS,2013,2060000
PS3,2013,2050000
PS3,2013,2050000
PS3,2013,2000000
XOne,2013,1980000
X360,2013,1960000
X360,2013,1930000
X360,2013,1920000
PS4,2013,1890000
3DS,2013,1890000
3DS,2013,1870000
3DS,2013,1850000
PS3,2013,1790000
WiiU,2013,1770000
WiiU,2013,1770000
PS3,2013,1770000
PS3,2013,1760000
PS3,2013,1750000
Wii,2013,1730000
X360,2013,1690000
PS4,2013,1670000
PC,2013,1670000
X360,2013,1610000
PS4,2013,1560000
XOne,2013,1540000
3DS,2013,1510000
PS3,2013,1470000
3DS,2013,1460000
X360,2013,1450000
PC,2013,1440000
PS3,2013,1440000
X360,2013,1430000
3DS,2013,1420000
X360,2013,1410000
PC,2013,1400000
XOne,2013,1360000
X360,2013,1330000
PS4,2013,1330000
PS3,2013,1330000
PS3,2013,1300000
PS3,2013,1250000
PS3,2013,1190000
XOne,2013,1190000
X360,2013,1130000
PS3,2013,1120000
WiiU,2013,1110000
PS3,2013,1100000
WiiU,2013,1080000
X360,2013,1070000
PS3,2013,1070000
XOne,2013,1040000
PSV,2013,1000000
PS3,2013,1000000
PS3,2013,1000000
PS3,2013,1000000
X360,2013,990000
X360,2013,990000
X360,2013,980000
PS3,2013,980000
PS3,2013,980000
PSV,2013,970000
PS3,2013,960000
X360,2013,940000
3DS,2013,920000
X360,2013,920000
PS3,2013,900000
3DS,2013,890000
WiiU,2013,890000
XOne,2013,870000
PS4,2013,870000
X360,2013,840000
PS3,2013,820000
PS4,2013,820000
PS3,2013,800000
X360,2013,800000
PS3,2013,800000
WiiU,2013,800000
X360,2013,790000
3DS,2013,780000
XOne,2013,770000
PC,2013,760000
PSV,2013,750000
WiiU,2013,740000
PC,2013,730000
X360,2013,720000
PS3,2013,710000
PC,2013,710000
PS3,2013,710000
PS3,2013,690000
PC,2013,690000
DS,2013,690000
WiiU,2013,680000
XOne,2013,670000
PC,2013,670000
PS3,2013,660000
PC,2013,660000
PSV,2013,660000
PC,2013,640000
PS3,2013,640000
X360,2013,640000
PS3,2013,630000
PS3,2013,620000
PS3,2013,610000
WiiU,2013,610000
WiiU,2013,600000
WiiU,2013,600000
X360,2013,590000
3DS,2013,580000
PS3,2013,580000
3DS,2013,570000
X360,2013,570000
PS3,2013,570000
PSV,2013,560000
PS3,2013,550000
PS3,2013,540000
X360,2013,540000
PS3,2013,530000
PSV,2013,530000
PS3,2013,530000
X360,2013,510000
PSV,2013,500000
X360,2013,500000
3DS,2013,490000
PS3,2013,490000
DS,2013,490000
PS3,2013,470000
X360,2013,470000
X360,2013,460000
X360,2013,460000
PSV,2013,450000
PSV,2013,450000
XOne,2013,450000
PS3,2013,440000
PS3,2013,440000
X360,2013,440000
PC,2013,430000
Wii,2013,430000
3DS,2013,420000
3DS,2013,410000
PSV,2013,410000
WiiU,2013,410000
WiiU,2013,400000
WiiU,2013,400000
PS3,2013,390000
PS3,2013,390000
PS4,2013,390000
PS3,2013,390000
PS3,2013,390000
X360,2013,390000
3DS,2013,380000
PSV,2013,380000
3DS,2013,380000
PSV,2013,380000
PS4,2013,370000
X360,2013,360000
X360,2013,360000
PS3,2013,360000
PSV,2013,360000
WiiU,2013,360000
PC,2013,360000
PS3,2013,360000
PS3,2013,350000
3DS,2013,350000
Wii,2013,350000
PS3,2013,350000
3DS,2013,340000
XOne,2013,340000
X360,2013,330000
PS3,2013,330000
WiiU,2013,330000
PC,2013,320000
PSV,2013,310000
XOne,2013,310000
3DS,2013,310000
PS3,2013,300000
WiiU,2013,290000
PS3,2013,290000
X360,2013,290000
3DS,2013,290000
X360,2013,290000
X360,2013,290000
3DS,2013,290000
PS3,2013,290000
WiiU,2013,280000
PSV,2013,280000
PS3,2013,280000
PS3,2013,280000
Wii,2013,270000
PS3,2013,270000
PC,2013,270000
X360,2013,270000
3DS,2013,270000
PS3,2013,260000
3DS,2013,260000
3DS,2013,260000
PS3,2013,260000
3DS,2013,260000
PSV,2013,260000
X360,2013,260000
PS3,2013,260000
3DS,2013,250000
X360,2013,250000
DS,2013,250000
3DS,2013,240000
WiiU,2013,240000
PSP,2013,240000
X360,2013,240000
DS,2013,230000
XOne,2013,230000
PS3,2013,230000
PSP,2013,230000
PSP,2013,220000
PS3,2013,220000
X360,2013,220000
3DS,2013,220000
PS3,2013,220000
PS3,2013,220000
PS3,2013,220000
PS3,2013,220000
PS4,2013,220000
X360,2013,220000
PSV,2013,210000
PSV,2013,210000
WiiU,2013,210000
PS3,2013,210000
PC,2013,210000
PS3,2013,200000
PS4,2013,200000
WiiU,2013,200000
PS3,2013,200000
PS3,2013,200000
PSP,2013,200000
WiiU,2013,200000
PSV,2013,200000
PC,2013,190000
PSV,2013,190000
XOne,2013,190000
PC,2013,190000
PS3,2013,190000
PC,2013,190000
XOne,2013,190000
PSV,2013,190000
WiiU,2013,190000
PS3,2013,190000
3DS,2013,190000
3DS,2013,190000
PSV,2013,180000
X360,2013,180000
X360,2013,180000
3DS,2013,180000
PC,2013,180000
PSV,2013,180000
PC,2013,180000
3DS,2013,180000
PSP,2013,180000
3DS,2013,170000
PSP,2013,170000
PSP,2013,170000
Wii,2013,170000
PSV,2013,160000
PS3,2013,160000
PS3,2012,160000
X360,2012,160000
PSV,2012,160000
XOne,2012,160000
PS4,2012,160000
PS3,2012,150000
PSV,2012,150000
X360,2012,150000
3DS,2012,150000
PS3,2012,150000
3DS,2012,150000
PSP,2012,150000
PSV,2012,150000
DS,2012,150000
3DS,2012,140000
PSV,2012,140000
PSV,2012,140000
PSV,2012,130000
X360,2012,130000
PSV,2012,130000
X360,2012,130000
WiiU,2012,130000
PS3,2012,130000
PSP,2012,130000
PSV,2012,130000
3DS,2012,130000
PSV,2012,120000
WiiU,2012,120000
PSV,2012,120000
PS3,2012,120000
X360,2012,120000
X360,2012,120000
3DS,2012,120000
PSP,2012,120000
WiiU,2012,120000
PSP,2012,120000
PC,2012,120000
WiiU,2012,120000
X360,2012,120000
PS3,2012,120000
PC,2012,110000
PSV,2012,110000
PS3,2012,110000
Wii,2012,110000
PSV,2012,110000
PSP,2012,110000
PS3,2012,110000
WiiU,2012,110000
WiiU,2012,110000
Wii,2012,100000
PS3,2012,100000
3DS,2012,100000
PSP,2012,100000
3DS,2012,100000
X360,2012,100000
PSV,2012,100000
PSV,2012,100000
PSV,2012,90000
3DS,2012,90000
WiiU,2012,90000
PS3,2012,90000
3DS,2012,90000
3DS,2012,90000
PSP,2012,90000
WiiU,2012,90000
3DS,2012,90000
PS3,2012,90000
X360,2012,80000
PC,2012,80000
PC,2012,80000
3DS,2012,80000
3DS,2012,80000
3DS,2012,80000
X360,2012,80000
3DS,2012,80000
PS3,2012,80000
3DS,2012,80000
PSV,2012,80000
DS,2012,80000
PSP,2012,80000
3DS,2012,80000
3DS,2012,70000
PSV,2012,70000
PSV,2012,70000
PSV,2012,70000
PS3,2012,70000
PC,2012,70000
PS3,2012,70000
PSV,2012,70000
3DS,2012,70000
3DS,2012,70000
3DS,2012,70000
3DS,2012,70000
PS3,2012,70000
3DS,2012,70000
3DS,2012,70000
PC,2012,70000
PS3,2012,70000
PSV,2012,70000
PSV,2012,60000
PSV,2012,60000
XOne,2012,60000
PS3,2012,60000
PSV,2012,60000
3DS,2012,60000
PC,2012,60000
3DS,2012,60000
WiiU,2012,60000
3DS,2012,60000
X360,2012,60000
PSV,2012,60000
PSP,2012,60000
PSP,2012,50000
PS3,2012,50000
Wii,2012,50000
3DS,2012,50000
PC,2012,50000
WiiU,2012,50000
PS3,2012,50000
PSV,2012,50000
3DS,2012,50000
PS3,2012,50000
PSV,2012,50000
3DS,2012,50000
PSP,2012,50000
PC,2012,50000
3DS,2012,50000
PS3,2012,50000
X360,2012,50000
PS3,2012,50000
PSV,2012,50000
X360,2012,50000
3DS,2012,50000
WiiU,2012,50000
3DS,2012,40000
PS3,2012,40000
PS3,2012,40000
PS3,2012,40000
3DS,2012,40000
PC,2012,40000
PSP,2012,40000
PS3,2012,40000
PC,2012,40000
X360,2012,40000
PSP,2012,40000
PC,2012,40000
3DS,2012,40000
DS,2012,30000
WiiU,2012,30000
PS3,2012,30000
PS3,2012,30000
PS3,2012,30000
3DS,2012,30000
3DS,2012,30000
PSP,2012,30000
Wii,2012,30000
3DS,2012,30000
3DS,2012,30000
3DS,2012,30000
PSV,2012,30000
3DS,2012,30000
PC,2012,30000
PSV,2012,30000
PSV,2012,30000
DS,2012,30000
PSP,2012,30000
PSP,2012,30000
PS3,2012,30000
PSP,2012,30000
PS3,2012,30000
3DS,2012,30000
3DS,2012,30000
PSP,2012,30000
WiiU,2012,30000
PSP,2012,30000
PS3,2012,30000
PSV,2012,30000
PC,2012,30000
3DS,2012,30000
WiiU,2012,30000
PSP,2012,30000
WiiU,2012,30000
PS3,2012,30000
PSV,2012,20000
PSP,2012,20000
X360,2012,20000
PSP,2012,20000
PSP,2012,20000
PS3,2012,20000
PS3,2012,20000
PS3,2012,20000
PSP,2012,20000
WiiU,2012,20000
PS3,2012,20000
PSP,2012,20000
PSP,2012,20000
3DS,2012,20000
PS3,2012,20000
PSP,2012,20000
WiiU,2012,20000
PSP,2012,20000
X360,2012,20000
PS3,2012,20000
PSP,2012,20000
PSP,2012,20000
PC,2012,20000
PSP,2012,20000
3DS,2012,20000
3DS,2012,20000
PSP,2012,20000
PSP,2012,20000
Wii,2012,20000
PSV,2012,20000
PSV,2012,20000
PSP,2012,20000
PC,2012,20000
PC,2012,20000
PSP,2012,20000
3DS,2012,20000
PSP,2012,20000
PS3,2012,20000
X360,2012,10000
PS3,2012,10000
X360,2012,10000
X360,2012,10000
PSP,2012,10000
PSV,2012,10000
X360,2012,10000
PSP,2012,10000
PSP,2012,10000
PS3,2012,10000
PSP,2012,10000
PSP,2012,10000
PC,2012,10000
X360,2012,10000
PSV,2012,10000
3DS,2012,10000
DS,2012,10000
PSP,2012,10000
PSP,2012,10000
PSP,2012,10000
PSV,2012,10000
3DS,2012,10000
PSV,2012,10000
3DS,2012,10000
PSP,2012,10000
PSP,2012,10000
3DS,2012,10000
PSP,2012,10000
PS3,2012,14030000
X360,2012,13730000
3DS,2012,9820000
X360,2012,9760000
3DS,2012,9090000
DS,2012,8330000
PS3,2012,8240000
Wii,2012,6910000
PS3,2012,6500000
X360,2012,5300000
PC,2012,5200000
WiiU,2012,5190000
X360,2012,5180000
WiiU,2012,4440000
PS3,2012,3450000
Wii,2012,3320000
PS3,2012,3150000
X360,2012,3070000
X360,2012,3070000
X360,2012,3040000
X360,2012,3000000
PS3,2012,2890000
X360,2012,2860000
Wii,2012,2650000
PS3,2012,2560000
PS3,2012,2480000
PC,2012,2300000
PS3,2012,2280000
3DS,2012,2270000
PS3,2012,2190000
X360,2012,2020000
3DS,2012,2000000
X360,2012,1980000
PS3,2012,1900000
PC,2012,1830000
X360,2012,1780000
PS3,2012,1780000
X360,2012,1760000
X360,2012,1730000
PSV,2012,1690000
X360,2012,1680000
X360,2012,1660000
X360,2012,1580000
3DS,2012,1580000
PS3,2012,1560000
PS3,2012,1550000
PC,2012,1530000
PSV,2012,1470000
PSV,2012,1470000
X360,2012,1460000
PS3,2012,1460000
Wii,2012,1460000
PS3,2012,1460000
PS3,2012,1390000
3DS,2012,1380000
PSV,2012,1380000
X360,2012,1320000
PS3,2012,1290000
X360,2012,1280000
3DS,2012,1280000
3DS,2012,1270000
X360,2012,1260000
PS3,2012,1220000
PS3,2012,1200000
3DS,2012,1190000
X360,2012,1190000
PS3,2012,1180000
X360,2012,1170000
PC,2012,1170000
PSV,2012,1160000
3DS,2012,1130000
PS3,2012,1100000
PS3,2012,1090000
X360,2012,1080000
PS3,2012,1070000
PS3,2012,1060000
PS3,2012,1050000
DS,2012,1050000
Wii,2012,1030000
WiiU,2012,1020000
X360,2012,1000000
PC,2012,990000
PC,2012,980000
PS3,2012,980000
PC,2012,970000
Wii,2012,970000
PS3,2012,960000
Wii,2012,960000
3DS,2012,960000
PS3,2012,960000
PC,2012,940000
3DS,2012,940000
X360,2012,940000
PC,2012,930000
PS3,2012,930000
X360,2012,920000
PS3,2012,920000
3DS,2012,910000
PS3,2012,900000
PS3,2012,890000
X360,2012,890000
X360,2012,880000
3DS,2012,880000
PS3,2012,880000
PS3,2012,870000
PS3,2012,870000
PS3,2012,870000
PS3,2012,860000
X360,2012,850000
PS3,2012,840000
PS3,2012,840000
X360,2012,830000
PS3,2012,830000
PS3,2012,820000
3DS,2012,810000
X360,2012,800000
X360,2012,800000
X360,2012,800000
PS3,2012,790000
PS3,2012,780000
X360,2012,780000
DS,2012,770000
PSV,2012,760000
PS3,2012,760000
PS3,2012,750000
X360,2012,750000
X360,2012,750000
3DS,2012,740000
PS3,2012,740000
PS3,2012,740000
PS3,2012,730000
X360,2012,720000
3DS,2012,720000
PC,2012,720000
Wii,2012,720000
WiiU,2012,720000
PS3,2012,700000
PS3,2012,700000
Wii,2012,680000
PS3,2012,670000
X360,2012,670000
Wii,2012,660000
PS3,2012,650000
PS3,2012,650000
X360,2012,640000
PSV,2012,640000
3DS,2012,630000
3DS,2012,630000
X360,2012,630000
PSV,2012,620000
3DS,2012,620000
PS3,2012,600000
3DS,2012,600000
X360,2012,600000
PSV,2012,590000
X360,2012,590000
PS3,2012,590000
X360,2012,590000
PS3,2012,590000
PS3,2012,570000
PS3,2012,550000
PSV,2012,550000
3DS,2012,550000
PS3,2012,540000
Wii,2012,540000
X360,2012,540000
WiiU,2012,530000
PSV,2012,520000
X360,2012,510000
PC,2012,510000
X360,2012,500000
3DS,2012,500000
X360,2012,500000
PS3,2012,500000
X360,2012,490000
X360,2012,490000
3DS,2012,490000
PSV,2012,480000
PSV,2012,480000
WiiU,2012,480000
X360,2012,470000
PS3,2012,470000
PSV,2012,470000
3DS,2012,470000
3DS,2012,460000
DS,2012,450000
PSV,2012,450000
Wii,2012,450000
X360,2012,450000
X360,2012,440000
PS3,2012,440000
PS3,2012,440000
X360,2012,440000
X360,2012,430000
PC,2012,430000
PS3,2012,430000
WiiU,2012,430000
PSV,2012,420000
X360,2012,410000
PS3,2012,410000
PS3,2012,410000
PC,2012,410000
PS3,2012,410000
Wii,2012,400000
PS3,2012,400000
3DS,2012,390000
X360,2012,390000
3DS,2012,390000
PSV,2012,390000
WiiU,2012,390000
WiiU,2012,390000
WiiU,2012,380000
3DS,2012,380000
3DS,2012,380000
WiiU,2012,380000
WiiU,2012,370000
PSP,2012,370000
PSV,2012,370000
WiiU,2012,360000
PS3,2012,360000
PSP,2012,360000
X360,2012,350000
PS3,2012,350000
PS3,2012,340000
PSV,2012,340000
PS3,2012,330000
PS3,2012,330000
PC,2012,330000
X360,2012,330000
PSV,2012,330000
PSP,2012,320000
PSV,2012,320000
X360,2012,320000
X360,2012,310000
PC,2012,310000
PSP,2012,310000
PS3,2012,310000
PS3,2012,300000
3DS,2012,300000
Wii,2012,300000
X360,2012,300000
PS3,2012,300000
PS3,2012,290000
PSV,2012,290000
3DS,2012,290000
X360,2012,290000
Wii,2012,290000
3DS,2012,290000
PS3,2012,290000
X360,2012,290000
PS3,2012,280000
WiiU,2012,280000
3DS,2012,280000
WiiU,2012,280000
PC,2012,280000
3DS,2012,280000
PSP,2012,280000
3DS,2012,270000
3DS,2012,270000
PSV,2012,270000
PS3,2012,270000
X360,2012,270000
PSV,2012,260000
PS3,2012,260000
X360,2012,260000
PS3,2012,260000
PS3,2012,250000
PS3,2012,250000
X360,2012,250000
PS3,2012,250000
PC,2012,250000
X360,2012,250000
WiiU,2012,240000
PSV,2012,240000
PS3,2012,240000
X360,2012,240000
X360,2012,240000
PS3,2012,240000
PSV,2012,240000
PSV,2012,240000
WiiU,2012,240000
PSV,2012,230000
PC,2012,230000
PSP,2012,230000
PS3,2012,230000
PC,2012,230000
PC,2012,220000
PSV,2012,220000
3DS,2012,220000
X360,2012,220000
PSP,2012,220000
3DS,2012,210000
3DS,2012,210000
X360,2012,210000
Wii,2012,210000
DS,2012,210000
3DS,2012,210000
PS3,2012,210000
PS3,2012,210000
PSP,2012,200000
3DS,2012,200000
PSV,2012,200000
PSP,2012,200000
X360,2012,200000
3DS,2012,200000
PC,2012,200000
PSP,2012,200000
3DS,2012,200000
3DS,2012,200000
PS3,2012,190000
WiiU,2012,190000
X360,2012,190000
PSP,2012,190000
3DS,2012,190000
PS3,2012,190000
X360,2012,190000
3DS,2012,190000
X360,2012,190000
PS3,2012,190000
X360,2012,190000
PSP,2012,190000
WiiU,2012,190000
X360,2012,180000
3DS,2012,180000
PS3,2012,180000
PC,2012,180000
3DS,2012,180000
PC,2012,170000
PSP,2012,170000
3DS,2012,170000
PS3,2012,170000
X360,2012,170000
PC,2012,170000
X360,2012,170000
PS3,2012,160000
Wii,2012,160000
Wii,2012,160000
PS3,2012,160000
X360,2012,160000
DS,2012,160000
WiiU,2012,160000
PS3,2012,160000
3DS,2012,160000
X360,2012,160000
Wii,2012,160000
3DS,2012,160000
PC,2012,160000
PC,2012,150000
3DS,2012,150000
PSP,2012,150000
PS3,2012,150000
PC,2012,150000
3DS,2012,150000
X360,2012,150000
3DS,2012,140000
PS3,2012,140000
3DS,2012,140000
WiiU,2012,140000
3DS,2012,140000
PC,2012,140000
WiiU,2012,140000
PSV,2012,140000
PS3,2012,140000
WiiU,2012,140000
WiiU,2012,140000
PSP,2012,140000
3DS,2012,130000
PSP,2012,130000
PC,2012,130000
WiiU,2012,130000
WiiU,2012,130000
PSP,2012,130000
X360,2012,130000
PS3,2012,130000
X360,2012,130000
Wii,2012,130000
PSP,2012,120000
WiiU,2012,120000
PC,2012,120000
PSV,2012,120000
PSP,2012,120000
3DS,2012,120000
X360,2012,120000
PS3,2012,110000
PSP,2012,110000
3DS,2012,110000
3DS,2012,110000
3DS,2012,110000
PSP,2012,110000
X360,2012,110000
PS3,2012,110000
PSP,2012,110000
PSP,2012,110000
PSP,2012,110000
PSP,2012,100000
Wii,2012,100000
PS3,2012,100000
3DS,2012,100000
Wii,2012,100000
DS,2012,100000
PC,2012,100000
X360,2012,100000
PS3,2012,100000
PS3,2012,100000
Wii,2012,100000
PSV,2012,100000
X360,2012,100000
PSV,2012,100000
PSP,2012,100000
PSP,2012,90000
3DS,2012,90000
PSP,2012,90000
3DS,2012,90000
PS3,2012,90000
PSV,2012,90000
PSP,2012,90000
PSV,2012,90000
PS3,2011,90000
PSV,2011,90000
PSP,2011,90000
PC,2011,90000
3DS,2011,90000
WiiU,2011,80000
DS,2011,80000
PC,2011,80000
PS3,2011,80000
Wii,2011,80000
PS3,2011,80000
PSP,2011,80000
3DS,2011,80000
PC,2011,80000
3DS,2011,80000
PC,2011,80000
PS3,2011,80000
PSP,2011,80000
3DS,2011,80000
PSV,2011,70000
Wii,2011,70000
PSP,2011,70000
PSP,2011,70000
X360,2011,70000
PS3,2011,70000
PC,2011,70000
3DS,2011,70000
PC,2011,70000
3DS,2011,70000
PSP,2011,70000
PSP,2011,70000
PSV,2011,70000
PS3,2011,70000
X360,2011,70000
PSP,2011,70000
WiiU,2011,70000
PC,2011,70000
PSP,2011,70000
PSV,2011,70000
X360,2011,60000
3DS,2011,60000
PSV,2011,60000
PS3,2011,60000
X360,2011,60000
PSP,2011,60000
3DS,2011,60000
X360,2011,60000
3DS,2011,60000
PSP,2011,60000
PSP,2011,60000
PSP,2011,60000
DS,2011,60000
PSP,2011,60000
PSV,2011,60000
PSP,2011,60000
3DS,2011,60000
